game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20160301,7:00p,Virginia,Clemson,UVA,CLEM,64,57,7,-4,1,51%,-185,+160,122,122,88%,56%
,,,20160301,7:00p,Clemson,Virginia,CLEM,UVA,57,64,-7,4,0,49%,+160,-185,122,122,12%,44%
,,,20160301,7:00p,Miami (OH),Buffalo,M-OH,BUFF,67,59,8,+10,1,44%,+425,-550,141.5,141.5,33%,4%
,,,20160301,7:00p,Buffalo,Miami (OH),BUFF,M-OH,59,67,-8,-10,0,56%,-550,+425,141.5,141.5,67%,96%
,,,20160301,8:00p,Ohio,Akron,OHIO,AKR,76,91,-15,+6,0,39%,+235,-255,154,154,41%,44%
,,,20160301,8:00p,Akron,Ohio,AKR,OHIO,91,76,15,-6,1,61%,-255,+235,154,154,59%,56%
,,,20160301,7:00p,Central Michigan,Ball State,CMU,BALL,65,57,8,+3,1,41%,+140,-150,139.5,139.5,28%,28%
,,,20160301,7:00p,Ball State,Central Michigan,BALL,CMU,57,65,-8,-3,0,59%,-150,+140,139.5,139.5,72%,72%
,,,20160301,7:00p,Bowling Green,Kent State,BGSU,KENT,54,70,-16,+6,0,44%,+235,-255,143,143,41%,29%
,,,20160301,7:00p,Kent State,Bowling Green,KENT,BGSU,70,54,16,-6,1,56%,-255,+235,143,143,59%,71%
,,,20160301,7:00p,Toledo,Western Michigan,TOL,WMU,64,70,-6,-3.5,0,59%,-160,+150,148,148,80%,64%
,,,20160301,7:00p,Western Michigan,Toledo,WMU,TOL,70,64,6,3.5,1,41%,+150,-160,148,148,20%,36%
,,,20160301,7:00p,Northern Illinois,Eastern Michigan,NIU,EMU,71,75,-4,+4.5,0,47%,+165,-190,143.5,143.5,78%,32%
,,,20160301,7:00p,Eastern Michigan,Northern Illinois,EMU,NIU,75,71,4,-4.5,1,53%,-190,+165,143.5,143.5,22%,68%
,,,20160301,7:00p,DePaul,Villanova,DEP,VILL,62,83,-21,+22,0,41%,+5000,-12500,139.5,139.5,46%,20%
,,,20160301,7:00p,Villanova,DePaul,VILL,DEP,83,62,21,-22,1,59%,-12500,+5000,139.5,139.5,54%,80%
,,,20160301,7:00p,Tennessee,Vanderbilt,TENN,VAN,69,86,-17,+12.5,0,47%,+650,-1000,146,146,58%,32%
,,,20160301,7:00p,Vanderbilt,Tennessee,VAN,TENN,86,69,17,-12.5,1,53%,-1000,+650,146,146,42%,68%
,,,20160301,7:00p,Kentucky,Florida,UK,FLA,88,79,9,-4.5,1,61%,-200,+170,140.5,140.5,85%,59%
,,,20160301,7:00p,Florida,Kentucky,FLA,UK,79,88,-9,4.5,0,39%,+170,-200,140.5,140.5,15%,41%
,,,20160301,7:30p,Dayton,Richmond,DAY,RICH,85,84,1,-1,1,56%,-118,-102,141.5,141.5,83%,67%
,,,20160301,7:30p,Richmond,Dayton,RICH,DAY,84,85,-1,1,0,44%,-102,-118,141.5,141.5,17%,33%
,,,20160301,8:00p,Georgia Tech,Louisville,GT,LOU,53,56,-3,+12,0,56%,+660,-840,138,138,54%,51%
,,,20160301,8:00p,Louisville,Georgia Tech,LOU,GT,56,53,3,-12,1,44%,-840,+660,138,138,46%,49%
,,,20160301,8:00p,Wake Forest,Duke,WAKE,DUKE,71,79,-8,+16,0,44%,+1500,-3000,154.5,154.5,60%,33%
,,,20160301,8:00p,Duke,Wake Forest,DUKE,WAKE,79,71,8,-16,1,56%,-3000,+1500,154.5,154.5,40%,67%
,,,20160301,8:00p,Baylor,Oklahoma,BAY,OKLA,71,73,-2,+7.5,0,54%,+280,-340,149,149,70%,45%
,,,20160301,8:00p,Oklahoma,Baylor,OKLA,BAY,73,71,2,-7.5,1,46%,-340,+280,149,149,30%,55%
,,,20160301,8:00p,Purdue,Nebraska,PUR,NEB,81,62,19,-3.5,1,54%,-170,+150,138.5,138.5,86%,63%
,,,20160301,8:00p,Nebraska,Purdue,NEB,PUR,62,81,-19,3.5,0,46%,+150,-170,138.5,138.5,14%,37%
,,,20160301,8:00p,George Mason,George Washington,GMU,GW,52,74,-22,+12,0,53%,,,139,139,48%,27%
,,,20160301,8:00p,George Washington,George Mason,GW,GMU,74,52,22,-12,1,47%,,,139,139,52%,73%
,,,20160301,8:15p,Texas State,Texas-Arlington,TXST,UTA,69,75,-6,+9.5,0,45%,,,138.5,138.5,31%,29%
,,,20160301,8:15p,Texas-Arlington,Texas State,UTA,TXST,75,69,6,-9.5,1,55%,,,138.5,138.5,69%,71%
,,,20160301,8:15p,Arkansas State,Arkansas-Little Rock,ARST,UALR,80,89,-9,+14.5,0,52%,+1025,-1250,139,139,60%,75%
,,,20160301,8:15p,Arkansas-Little Rock,Arkansas State,UALR,ARST,89,80,9,-14.5,1,48%,-1250,+1025,139,139,40%,25%
,,,20160301,9:00p,Utah State,Air Force,USU,AFA,78,65,13,-4,1,40%,-190,+165,138.5,138.5,60%,27%
,,,20160301,9:00p,Air Force,Utah State,AFA,USU,65,78,-13,4,0,60%,+165,-190,138.5,138.5,40%,73%
,,,20160301,9:00p,Indiana,Iowa,IND,IOWA,81,78,3,+4.5,1,45%,+165,-190,151.5,151.5,72%,40%
,,,20160301,9:00p,Iowa,Indiana,IOWA,IND,78,81,-3,-4.5,0,55%,-190,+165,151.5,151.5,28%,60%
,,,20160301,9:00p,Georgetown,Marquette,GTWN,MARQ,87,88,-1,+3.5,0,35%,+140,-160,145,145,42%,25%
,,,20160301,9:00p,Marquette,Georgetown,MARQ,GTWN,88,87,1,-3.5,1,65%,-160,+140,145,145,58%,75%
,,,20160301,9:00p,Texas A&M,Auburn,TXAM,AUB,81,63,18,-11.5,1,46%,-750,+525,144.5,144.5,73%,47%
,,,20160301,9:00p,Auburn,Texas A&M,AUB,TXAM,63,81,-18,11.5,0,54%,+525,-750,144.5,144.5,27%,53%
,,,20160301,9:00p,Missouri,LSU,MIZZ,LSU,71,80,-9,+13.5,0,47%,,,155.5,155.5,46%,34%
,,,20160301,9:00p,LSU,Missouri,LSU,MIZZ,80,71,9,-13.5,1,53%,,,155.5,155.5,54%,66%
,,,20160301,9:30p,San Diego State,New Mexico,SDSU,UNM,83,56,27,-1,1,48%,-113,+103,134,134,82%,55%
,,,20160301,9:30p,New Mexico,San Diego State,UNM,SDSU,56,83,-27,1,0,52%,+103,-113,134,134,18%,45%
,,,20160301,7:05p,Kennesaw State,Florida Gulf Coast,KENN,FGCU,64,74,-10,+7,0,61%,+280,-310,143,143,50%,65%
